"Journal Data Filtered By:  Selected Categories: PLANT SCIENCES Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2024 Selected Category Schema: WOS Selected Open Access: N Indicator: Custom"

Journal name,JCR Abbreviation,Publisher,ISSN,eISSN,Category,Edition,Total Citations,2024 JIF,JIF Quartile,2024 JCI,% of Citable OA,JIF Rank,5 Year JIF,5 Year JIF Quartile,JIF Without Self Cites,Immediacy Index
"Notulae Botanicae Horti Agrobotanici Cluj-Napoca","NOT BOT HORTI AGROBO","UNIV AGR SCI & VETERINARY MED CLUJ-NAPOCA","0255-965X","1842-4309","PLANT SCIENCES","SCIE","2,527","1.3","Q3","0.38","93.17"%," 174/273 ","1.5","Q3","1.3","0.3",
"Horticultural Plant Journal","HORTIC PLANT J","KEAI PUBLISHING LTD","2095-9885","2468-0141","PLANT SCIENCES","SCIE","2,524","6.2","Q1","2.06","100"%," 22/273 ","6.1","Q1","5.3","3",
"Rice Science","RICE SCI","ELSEVIER","1672-6308","1876-4762","PLANT SCIENCES","SCIE","2,516","6.1","Q1","1.17","100"%," 23/273 ","5.6","Q1","5.5","2.1",
"BREEDING SCIENCE","BREEDING SCI","JAPANESE SOC BREEDING","1344-7610","1347-3735","PLANT SCIENCES","SCIE","2,492","2.2","Q2","0.47","100"%," 112/273 ","2.3","Q2","2.1","0.3",
"ANNALS OF THE MISSOURI BOTANICAL GARDEN","ANN MO BOT GARD","MISSOURI BOTANICAL GARDEN","0026-6493","2162-4372","PLANT SCIENCES","SCIE","2,477","1.3","Q3","0.33","0"%," 174/273 ","1.5","Q3","1.2","0.3",
"BOTANICA MARINA","BOT MAR","WALTER DE GRUYTER GMBH","0006-8055","1437-4323","PLANT SCIENCES","SCIE","2,433","1.4","Q3","0.45","18.46"%," 162/273 ","2.1","Q2","1.2","0.9",
"CANADIAN JOURNAL OF PLANT PATHOLOGY","CAN J PLANT PATHOL","TAYLOR & FRANCIS INC","0706-0661","1715-2992","PLANT SCIENCES","SCIE","2,414","1.5","Q3","0.39","11.76"%," 149/273 ","1.9","Q3","1.4","0.2",
"AUSTRALASIAN PLANT PATHOLOGY","AUSTRALAS PLANT PATH","SPRINGER","0815-3191","1448-6032","PLANT SCIENCES","SCIE","2,395","1.1","Q3","0.3","23.39"%," 195/273 ","1.3","Q3","1.1","0.2",
"VEGETATION HISTORY AND ARCHAEOBOTANY","VEG HIST ARCHAEOBOT","SPRINGER","0939-6314","1617-6278","PLANT SCIENCES","SCIE","2,362","1.9","Q2","0.79","54.79"%," 122/273 ","2.3","Q2","1.6","0.5",
"EUROPEAN JOURNAL OF PHYCOLOGY","EUR J PHYCOL","TAYLOR & FRANCIS LTD","0967-0262","1469-4433","PLANT SCIENCES","SCIE","2,263","1.7","Q2","0.65","10.71"%," 132/273 ","2.3","Q2","1.7","0.3",
"Plant Pathology Journal","PLANT PATHOLOGY J","KOREAN SOC PLANT PATHOLOGY","1598-2254","2093-9280","PLANT SCIENCES","SCIE","2,239","2.5","Q2","0.61","95.68"%," 95/273 ","2.6","Q2","2.3","0.5",
"Journal of Plant Diseases and Protection","J PLANT DIS PROTECT","SPRINGER HEIDELBERG","1861-3829","1861-3837","PLANT SCIENCES","SCIE","2,173","2.2","Q2","0.54","22.76"%," 112/273 ","2.2","Q2","2.1","0.6",
"Plant Diversity","PLANT DIVERSITY","KEAI PUBLISHING LTD","2096-2703","2468-2659","PLANT SCIENCES","SCIE","2,159","6.3","Q1","1.62","98.51"%," 20/273 ","5.4","Q1","5.7","1.7",
"PHYTOPARASITICA","PHYTOPARASITICA","SPRINGER","0334-2123","1876-7184","PLANT SCIENCES","SCIE","2,050","1.5","Q3","0.53","17.5"%," 149/273 ","1.6","Q3","1.4","0.3",
"NORDIC JOURNAL OF BOTANY","NORD J BOT","WILEY","0107-055X","1756-1051","PLANT SCIENCES","SCIE","1,976","1.1","Q3","0.29","16.91"%," 195/273 ","1.1","Q4","1","0.3",
"Brazilian Journal of Botany","BRAZ J BOT","SOC BOTANICA SAO PAULO","0100-8404","1806-9959","PLANT SCIENCES","SCIE","1,947","1.3","Q3","0.33","5.37"%," 174/273 ","1.4","Q3","1.2","0.3",
"Botany","BOTANY","CANADIAN SCIENCE PUBLISHING","1916-2790","1916-2804","PLANT SCIENCES","SCIE","1,919","1.3","Q3","0.32","14.65"%," 174/273 ","1.3","Q3","1.3","0.2",
"Plants People Planet","PLANTS PEOPLE PLANET","WILEY","N/A","2572-2611","PLANT SCIENCES","SCIE","1,918","3.6","Q1","0.97","98.1"%," 58/273 ","5","Q1","3","0.8",
"NOVA HEDWIGIA","NOVA HEDWIGIA","GEBRUDER BORNTRAEGER","0029-5035","2363-7188","PLANT SCIENCES","SCIE","1,902","1","Q3","0.23","0.63"%," 204/273 ","1","Q4","0.9","0.2",
"Journal of Applied Research on Medicinal and Aromatic Plants","J APPL RES MED AROMA","ELSEVIER","N/A","2214-7861","PLANT SCIENCES","SCIE","1,884","3.6","Q1","1.03","5.13"%," 58/273 ","3.9","Q1","3.4","0.5",
"JOURNAL OF PLANT BIOLOGY","J PLANT BIOL","SPRINGER HEIDELBERG","1226-9239","1867-0725","PLANT SCIENCES","SCIE","1,860","2","Q2","0.53","6.54"%," 118/273 ","2.8","Q2","1.9","0.5",
"Acta Botanica Brasilica","ACTA BOT BRAS","SOC BOTANICA BRASIL","0102-3306","1677-941X","PLANT SCIENCES","SCIE","1,855","1.1","Q3","0.25","92.61"%," 195/273 ","1.3","Q3","1","0.1",
"PhytoKeys","PHYTOKEYS","PENSOFT PUBLISHERS","1314-2011","1314-2003","PLANT SCIENCES","SCIE","1,839","1.5","Q3","0.43","99.32"%," 149/273 ","1.3","Q3","1.2","0.5",
"PHYTOPATHOLOGIA MEDITERRANEA","PHYTOPATHOL MEDITERR","MEDITERRANEAN PHYTOPATHOLOGICAL UNION","0031-9465","1593-2095","PLANT SCIENCES","SCIE","1,838","1.9","Q2","0.49","96.04"%," 122/273 ","2.2","Q2","1.8","0.3",
"SEED SCIENCE RESEARCH","SEED SCI RES","CAMBRIDGE UNIV PRESS","0960-2585","1475-2735","PLANT SCIENCES","SCIE","1,742","1.9","Q2","0.45","51.47"%," 122/273 ","1.9","Q3","1.8","0.3",
"KEW BULLETIN","KEW BULL","SPRINGER LONDON LTD","0075-5974","1874-933X","PLANT SCIENCES","SCIE","1,658","0.9","Q4","0.26","37.38"%," 211/273 ","0.8","Q4","0.7","0.2",
"European Journal of Taxonomy","EUR J TAXON","MUSEUM NATL HISTOIRE NATURELLE","N/A","2118-9773","PLANT SCIENCES","SCIE","1,656","1.3","Q3","0.56","97.32"%," 174/273 ","1.3","Q3","1.2","0.4",
"Indian Journal of Traditional Knowledge","INDIAN J TRADIT KNOW","NATL INST SCIENCE COMMUNICATION-NISCAIR","0972-5938","0975-1068","PLANT SCIENCES","SCIE","1,652","0.7","Q4","0.2","66.67"%," 231/273 ","0.9","Q4","0.5","0.1",
"Applications in Plant Sciences","APPL PLANT SCI","WILEY","2168-0450","2168-0450","PLANT SCIENCES","SCIE","1,646","2.4","Q2","0.87","90.65"%," 99/273 ","3","Q2","2.2","1",
"Plant Direct","PLANT DIRECT","JOHN WILEY & SONS LTD","N/A","2475-4455","PLANT SCIENCES","SCIE","1,604","2.3","Q2","0.68","96.63"%," 108/273 ","2.9","Q2","2.3","0.4",
"Botanical Studies","BOT STUD","SPRINGER","N/A","1999-3110","PLANT SCIENCES","SCIE","1,558","3.1","Q2","0.9","100"%," 76/273 ","3.5","Q2","3.1","0.4",
"SEED SCIENCE AND TECHNOLOGY","SEED SCI TECHNOL","ISTA-INT SEED TESTING ASSOC","0251-0952","1819-5717","PLANT SCIENCES","SCIE","1,553","3","Q2","0.44","99.07"%," 79/273 ","1.9","Q3","2.7","0.8",
"JOURNAL OF GENERAL PLANT PATHOLOGY","J GEN PLANT PATHOL","SPRINGER JAPAN KK","1345-2630","1610-739X","PLANT SCIENCES","SCIE","1,530","1.2","Q3","0.3","9.09"%," 189/273 ","1.2","Q3","1","0.3",
"Plant Biotechnology Reports","PLANT BIOTECHNOL REP","SPRINGER","1863-5466","1863-5474","PLANT SCIENCES","SCIE","1,521","1.6","Q3","0.38","4.69"%," 139/273 ","2.1","Q2","1.5","0.4",
"Plant Phenomics","PLANT PHENOMICS","ELSEVIER SCIENCE INC","2643-6515","2643-6515","PLANT SCIENCES","SCIE","1,517","6.4","Q1","1.77","100"%," 19/273 ","7.1","Q1","6","1.2",
"ACTA AMAZONICA","ACTA AMAZON","INST NACIONAL PESQUISAS AMAZONIA","0044-5967","1809-4392","PLANT SCIENCES","SCIE","1,514","0.8","Q4","0.31","95.62"%," 221/273 ","1","Q4","0.8","0.3",
"Tropical Plant Pathology","TROP PLANT PATHOL","SPRINGER","1983-2052","1983-2052","PLANT SCIENCES","SCIE","1,496","1.5","Q3","0.37","6.4"%," 149/273 ","2.1","Q2","1.4","0.3",
"Plant Biotechnology","PLANT BIOTECHNOL-NAR","JAPANESE SOC PLANT CELL & MOLECULAR BIOLOGY","1342-4580","N/A","PLANT SCIENCES","SCIE","1,479","1.1","Q3","0.32","100"%," 195/273 ","1.5","Q3","1","0.3",
"TURKISH JOURNAL OF BOTANY","TURK J BOT","Tubitak Scientific & Technological Research Council Turkey","1300-008X","1303-6106","PLANT SCIENCES","SCIE","1,440","1.5","Q3","0.36","9.45"%," 149/273 ","1.5","Q3","1.3","0.1",
"JOURNAL OF PLANT BIOCHEMISTRY AND BIOTECHNOLOGY","J PLANT BIOCHEM BIOT","SPRINGER INDIA","0971-7811","0974-1275","PLANT SCIENCES","SCIE","1,406","1.5","Q3","0.34","6.45"%," 149/273 ","1.9","Q3","1.5","0.2",
"BRYOLOGIST","BRYOLOGIST","AMER BRYOLOGICAL LICHENOLOGICAL SOC INC","0007-2745","1938-4378","PLANT SCIENCES","SCIE","1,390","1.5","Q3","0.34","0"%," 149/273 ","1.2","Q3","1","0.2",
"NEW ZEALAND JOURNAL OF BOTANY","NEW ZEAL J BOT","TAYLOR & FRANCIS LTD","0028-825X","1175-8643","PLANT SCIENCES","SCIE","1,351","1.4","Q3","0.31","8.28"%," 162/273 ","1.1","Q4","1.1","1.1",
"Plant Health Progress","PLANT HLTH PROG","AMER PHYTOPATHOLOGICAL SOC","N/A","1535-1025","PLANT SCIENCES","ESCI","1,347","1.2","Q3","0.41","0.9"%," 189/273 ","2.1","Q2","1.1","0.3",
"Records of Natural Products","REC NAT PROD","ACG PUBLICATIONS","1307-6167","1307-6167","PLANT SCIENCES","SCIE","1,287","1.6","Q3","0.37","94.76"%," 139/273 ","1.4","Q3","1.1","0.4",
"BRITTONIA","BRITTONIA","SPRINGER","0007-196X","1938-436X","PLANT SCIENCES","SCIE","1,278","0.7","Q4","0.2","10.57"%," 231/273 ","0.7","Q4","0.7","0.1",
"Current Plant Biology","CURR PLANT BIOL","ELSEVIER","N/A","2214-6628","PLANT SCIENCES","ESCI","1,254","4.5","Q1","1.21","100"%," 38/273 ","5.4","Q1","4.2","1",
"GRANA","GRANA","TAYLOR & FRANCIS LTD","0017-3134","1651-2049","PLANT SCIENCES","SCIE","1,230","1","Q3","0.27","15.28"%," 204/273 ","1.1","Q4","0.8","0.3",
"LICHENOLOGIST","LICHENOLOGIST","CAMBRIDGE UNIV PRESS","0024-2829","1096-1135","PLANT SCIENCES","SCIE","1,213","1.4","Q3","0.4","29.81"%," 162/273 ","1.4","Q3","1.3","0.3",
"PALYNOLOGY","PALYNOLOGY","TAYLOR & FRANCIS INC","0191-6122","1558-9188","PLANT SCIENCES","SCIE","1,160","1.3","Q3","0.57","11.27"%," 174/273 ","1.7","Q3","1.1","0.4",
"PHYTON-INTERNATIONAL JOURNAL OF EXPERIMENTAL BOTANY","PHYTON-INT J EXP BOT","TECH SCIENCE PRESS","0031-9457","1851-5657","PLANT SCIENCES","SCIE","1,111","1.2","Q3","0.37","98.97"%," 189/273 ","1.3","Q3","1.1","0.3",
"Plant Ecology & Diversity","PLANT ECOL DIVERS","TAYLOR & FRANCIS LTD","1755-0874","1755-1668","PLANT SCIENCES","SCIE","1,080","1.6","Q3","0.52","7.69"%," 139/273 ","2.2","Q2","1.5","0.2",
"ARCHIVES OF PHYTOPATHOLOGY AND PLANT PROTECTION","ARCH PHYTOPATH PLANT","TAYLOR & FRANCIS LTD","0323-5408","1477-2906","PLANT SCIENCES","ESCI","1,070","1","Q3","0.29","1.54"%," 204/273 ","1.2","Q3","1","0.2",
"FOLIA GEOBOTANICA","FOLIA GEOBOT","SPRINGER","1211-9520","1874-9348","PLANT SCIENCES","SCIE","1,065","1.2","Q3","0.34","25.93"%," 189/273 ","1.4","Q3","1.1","1",
"PRESLIA","PRESLIA","CZECH BOTANICAL SOC","0032-7786","2570-950X","PLANT SCIENCES","SCIE","1,062","2.9","Q2","1","97.56"%," 83/273 ","3.2","Q2","2.4","0.3",
"Plant Gene","PLANT GENE","ELSEVIER","2352-4073","2352-4073","PLANT SCIENCES","ESCI","1,055","1.6","Q3","0.59","5.65"%," 139/273 ","N/A","N/A","1.6","0.4",
"JOURNAL OF PLANT PROTECTION RESEARCH","J PLANT PROTECT RES","INST OCHRONY ROSLIN, PANSTWOWY INST BADAWCZY","1427-4345","1899-007X","PLANT SCIENCES","ESCI","1,054","1.3","Q3","0.27","99.26"%," 174/273 ","N/A","N/A","1.1","0.3",
"INDIAN JOURNAL OF GENETICS AND PLANT BREEDING","INDIAN J GENET PL BR","INDIAN SOC GENET PLANT BREEDING","0019-5200","0975-6906","PLANT SCIENCES","SCIE","1,017","0.8","Q4","0.26","36.94"%," 221/273 ","0.9","Q4","0.7","0.9",
"SABRAO Journal of Breeding and Genetics","SABRAO J BREED GENET","SOC ADVANCEMENT BREEDING RESEARCHES ASIA & OCEANIA","1029-7073","2224-8978","PLANT SCIENCES","ESCI","999","1.7","Q2","0.55","0.74"%," 132/273 ","1.6","Q3","0.7","0.4",
"Journal of Crop Improvement","J CROP IMPROV","TAYLOR & FRANCIS INC","1542-7528","1542-7536","PLANT SCIENCES","ESCI","996","1.5","Q3","0.32","12.36"%," 149/273 ","1.6","Q3","1.5","0.2",
"Plant Genetic Resources-Characterization and Utilization","PLANT GENET RESOUR-C","CAMBRIDGE UNIV PRESS","1479-2621","1479-263X","PLANT SCIENCES","SCIE","989","0.7","Q4","0.25","9.9"%," 231/273 ","1","Q4","0.6","0.2",
"Journal of Crop Science and Biotechnology","J CROP SCI BIOTECHN","SPRINGERNATURE","1975-9479","2005-8276","PLANT SCIENCES","ESCI","949","1.5","Q3","0.45","4.27"%," 149/273 ","N/A","N/A","1.4","0.7",
"PLANT SPECIES BIOLOGY","PLANT SPEC BIOL","WILEY","0913-557X","1442-1984","PLANT SCIENCES","SCIE","917","1.3","Q3","0.35","23.71"%," 174/273 ","1.5","Q3","1.1","0.1",
"ANNALES BOTANICI FENNICI","ANN BOT FENN","FINNISH ZOOLOGICAL BOTANICAL PUBLISHING BOARD","0003-3847","1797-2442","PLANT SCIENCES","SCIE","899","0.9","Q4","0.22","0"%," 211/273 ","0.6","Q4","0.6","0.4",
"ALGAE","ALGAE-SEOUL","KOREAN SOC PHYCOLOGY","1226-2617","2093-0860","PLANT SCIENCES","SCIE","893","2.4","Q2","0.74","100"%," 99/273 ","2","Q2","1.4","0.3",
"Phytobiomes Journal","PHYTOBIOMES J","AMER PHYTOPATHOLOGICAL SOC","N/A","2471-2906","PLANT SCIENCES","SCIE","889","2.6","Q2","0.88","93.89"%," 91/273 ","3.5","Q2","2.5","0.7",
"Plant Reproduction","PLANT REPROD","SPRINGER","2194-7953","2194-7961","PLANT SCIENCES","SCIE","882","2.4","Q2","0.73","45.83"%," 99/273 ","2.9","Q2","2.4","0.7",
"Botanical Sciences","BOT SCI","SOC BOTANICA MEXICO","2007-4298","2007-4476","PLANT SCIENCES","SCIE","880","0.7","Q4","0.29","89.97"%," 231/273 ","0.9","Q4","0.6","0.1",
"JOURNAL OF BRYOLOGY","J BRYOL","TAYLOR & FRANCIS LTD","0373-6687","1743-2820","PLANT SCIENCES","SCIE","873","1.1","Q3","0.31","7.06"%," 195/273 ","1.4","Q3","0.7","0.6",
"ACTA SOCIETATIS BOTANICORUM POLONIAE","ACTA SOC BOT POL","POLSKIE TOWARZYSTWO BOTANICZNE","0001-6977","2083-9480","PLANT SCIENCES","SCIE","860","0.8","Q4","0.22","97.26"%," 221/273 ","1","Q4","0.8","0.3",
"Phytopathology Research","PHYTOPATHOL RES","SPRINGERNATURE","2096-5362","2524-4167","PLANT SCIENCES","SCIE","840","3.5","Q1","0.8","100"%," 66/273 ","3.9","Q1","3.3","0.7",
"Plant Science Today","PLANT SCI TODAY","HORIZON E-PUBLISHING GROUP","2348-1900","2348-1900","PLANT SCIENCES","ESCI","840","0.8","Q4","0.19","99.22"%," 221/273 ","0.9","Q4","0.6","0.2",
"JOURNAL OF APPLIED BOTANY AND FOOD QUALITY","J APPL BOT FOOD QUAL","Julius Kuhn Inst - JKI","1439-040X","1439-040X","PLANT SCIENCES","SCIE","835","0.7","Q4","0.27","0"%," 231/273 ","1.3","Q3","0.7","0.1",
"GM Crops & Food-Biotechnology in Agriculture and the Food Chain","GM CROPS FOOD","TAYLOR & FRANCIS LTD","2164-5698","2164-5701","PLANT SCIENCES","SCIE","834","4.7","Q1","1.01","100"%," 36/273 ","4","Q1","4.2","0.7",
"Journal of Plant Registrations","J PLANT REGIST","WILEY","1936-5209","1940-3496","PLANT SCIENCES","SCIE","781","0.7","Q4","0.24","28.33"%," 231/273 ","0.7","Q4","0.6","0.5",
"AUSTRALIAN SYSTEMATIC BOTANY","AUST SYST BOT","CSIRO PUBLISHING","1030-1887","1446-5701","PLANT SCIENCES","SCIE","760","1.6","Q3","0.48","70"%," 139/273 ","1.5","Q3","1.3","0.4",
"PLANT PROTECTION SCIENCE","PLANT PROTECT SCI","CZECH ACADEMY AGRICULTURAL SCIENCES","1212-2580","1805-9341","PLANT SCIENCES","SCIE","748","1.4","Q3","0.36","97.2"%," 162/273 ","1.4","Q3","1.4","0.2",
"Invasive Plant Science and Management","INVAS PLANT SCI MANA","CAMBRIDGE UNIV PRESS","1939-7291","1939-747X","PLANT SCIENCES","SCIE","723","1.2","Q3","0.36","56.1"%," 189/273 ","1.5","Q3","1.1","0.1",
"Acta Botanica Mexicana","ACTA BOT MEX","INST ECOLOGIA AC","N/A","2448-7589","PLANT SCIENCES","SCIE","719","0.8","Q4","0.21","88.69"%," 221/273 ","1","Q4","0.7","0.1",
"Theoretical and Experimental Plant Physiology","THEOR EXP PLANT PHYS","BRAZILIAN SOC PLANT PHYSIOLOGY","2197-0025","2197-0025","PLANT SCIENCES","SCIE","716","2.1","Q2","0.6","11.76"%," 117/273 ","2.2","Q2","1.8","1.1",
"Willdenowia","WILLDENOWIA","BOTANISCHER GARTEN & BOTANISCHE MUSEUM BERLIN-DAHLEM","0511-9618","N/A","PLANT SCIENCES","SCIE","706","1.4","Q3","0.46","100"%," 162/273 ","1.3","Q3","1.3","1.3",
"Plant Physiology Reports","PLANT PHYSIOL REP","SPRINGERNATURE","2662-253X","2662-2548","PLANT SCIENCES","ESCI","700","1.6","Q3","0.41","1.93"%," 139/273 ","2","Q2","1.4","0.5",
"JOURNAL OF THE TORREY BOTANICAL SOCIETY","J TORREY BOT SOC","TORREY BOTANICAL SOC","1095-5674","1940-0616","PLANT SCIENCES","SCIE","695","0.8","Q4","0.18","3.08"%," 221/273 ","0.8","Q4","0.7","0.1",
"TAIWANIA","TAIWANIA","NATL TAIWAN UNIV PRESS","0372-333X","N/A","PLANT SCIENCES","SCIE","674","1","Q3","0.28","0"%," 204/273 ","0.9","Q4","0.8","0.2",
"Journal of Berry Research","J BERRY RES","IOS PRESS","1878-5093","1878-5123","PLANT SCIENCES","SCIE","656","1.4","Q3","0.44","2.94"%," 162/273 ","1.5","Q3","1.3","0.9",
"Egyptian Journal of Botany","EGYPT J BOT","NATL INFORMATION DOCUMENTATION CENT, ACAD SCIENTIFIC RESEARCH & TECHNOLOGY","0375-9237","2357-0350","PLANT SCIENCES","ESCI","645","1.5","Q3","0.38","0"%," 149/273 ","1.3","Q3","1","0.4",
"Molecular Horticulture","MOL HORTIC","SPRINGERNATURE","2730-9401","2730-9401","PLANT SCIENCES","SCIE","642","8.1","Q1","1.43","100"%," 12/273 ","11","Q1","7.5","1.5",
"JOURNAL OF HERBS SPICES AND MEDICINAL PLANTS","J HERBS SPICES MED P","TAYLOR & FRANCIS LTD","1049-6475","1540-3580","PLANT SCIENCES","ESCI","636","1.2","Q3","0.36","2.04"%," 189/273 ","N/A","N/A","1.2","0.3",
"BANGLADESH JOURNAL OF BOTANY","BANGL J BOT","BANGLADESH BOTANICAL SOC","0253-5416","2079-9926","PLANT SCIENCES","SCIE","627","0.3","Q4","0.09","99.47"%," 264/273 ","0.4","Q4","0.3","0.1",
"aBIOTECH","ABIOTECH","SPRINGERNATURE","2096-6326","2662-1738","PLANT SCIENCES","ESCI","626","5.1","Q1","0.76","90.8"%," 30/273 ","5.2","Q1","4.8","2",
"BLUMEA","BLUMEA","RIJKSHERBARIUM","0006-5196","0373-4293","PLANT SCIENCES","SCIE","622","0.5","Q4","0.2","97.5"%," 253/273 ","0.5","Q4","0.5","0.4",
"WEED BIOLOGY AND MANAGEMENT","WEED BIOL MANAG","WILEY","1444-6162","1445-6664","PLANT SCIENCES","SCIE","603","1.5","Q3","0.33","17.65"%," 149/273 ","1.5","Q3","1.4","0.4",
"BOTHALIA","BOTHALIA","SOUTH AFRICAN NATL BIODIVERSITY INST-SANBI","0006-8241","2311-9284","PLANT SCIENCES","SCIE","596","0.5","Q4","0.26","100"%," 253/273 ","1.1","Q4","0.5","<0.1",
"Indian Journal of Natural Products and Resources","INDIAN J NAT PROD RE","NATL INST SCIENCE COMMUNICATION & INFORMATION RESOURCES-NISCAIR","0976-0504","0976-0512","PLANT SCIENCES","ESCI","580","0.6","Q4","0.15","90.91"%," 245/273 ","0.7","Q4","0.6","0.1",
"Plant Ecology and Evolution","PLANT ECOL EVOL","SOC ROYAL BOTAN BELGIQUE","2032-3913","2032-3921","PLANT SCIENCES","SCIE","577","1.3","Q3","0.37","100"%," 174/273 ","1.2","Q3","1.2","0.4",
"Alpine Botany","ALPINE BOT","SPRINGER BASEL AG","1664-2201","1664-221X","PLANT SCIENCES","SCIE","572","2.3","Q2","0.69","52.27"%," 108/273 ","2.6","Q2","2","0.9",
"ACTA BOTANICA CROATICA","ACTA BOT CROAT","UNIV ZAGREB, FAC SCIENCE, DIV BIOLOGY","0365-0588","1847-8476","PLANT SCIENCES","SCIE","568","0.7","Q4","0.25","94.03"%," 231/273 ","1.2","Q3","0.7","0.4",
"Tropical Plant Biology","TROP PLANT BIOL","SPRINGER","1935-9756","1935-9764","PLANT SCIENCES","SCIE","564","1.4","Q3","0.41","11.29"%," 162/273 ","1.7","Q3","1.4","0.2",
"Botany Letters","BOT LETT","TAYLOR & FRANCIS LTD","2381-8107","2381-8115","PLANT SCIENCES","SCIE","558","1.3","Q3","0.42","6.38"%," 174/273 ","1.5","Q3","1.2","0.3",
"ISRAEL JOURNAL OF PLANT SCIENCES","ISR J PLANT SCI","BRILL","0792-9978","2223-8980","PLANT SCIENCES","SCIE","553","0.7","Q4","0.2","1.56"%," 231/273 ","0.9","Q4","0.7","0.1",
"NOVON","NOVON","MISSOURI BOTANICAL GARDEN","1055-3177","1945-6174","PLANT SCIENCES","SCIE","546","0.6","Q4","0.16","0"%," 245/273 ","0.5","Q4","0.5","0.1",
"MAYDICA","MAYDICA","MAYDICA-IST SPER CEREALICOLTUR","0025-6153","2279-8013","PLANT SCIENCES","SCIE","546","N/A","N/A","0.07","0"%," N/A ","0.7","Q4","N/A","0.1",
"AMERICAN FERN JOURNAL","AM FERN J","AMER FERN SOC INC","0002-8444","1938-422X","PLANT SCIENCES","SCIE","543","0.9","Q4","0.18","0"%," 211/273 ","1","Q4","0.7","0.6",
"Boletin de la Sociedad Argentina de Botanica","B SOC ARGENT BOT","SOC ARGENTINA BOTANICA","1851-2372","1851-2372","PLANT SCIENCES","SCIE","519","0.7","Q4","0.17","94.92"%," 231/273 ","0.6","Q4","0.5","0.1",
"JOURNAL OF AQUATIC PLANT MANAGEMENT","J AQUAT PLANT MANAGE","AQUATIC PLANT MANAGEMENT SOC, INC","0146-6623","0146-6623","PLANT SCIENCES","SCIE","517","0.9","Q4","0.24","0"%," 211/273 ","0.9","Q4","0.7","0.1",
"Fottea","FOTTEA","CZECH PHYCOLOGICAL SOC","1802-5439","N/A","PLANT SCIENCES","SCIE","504","1.4","Q3","0.47","100"%," 162/273 ","1.8","Q3","1.2","1.4",
"PHYTOCOENOLOGIA","PHYTOCOENOLOGIA","GEBRUDER BORNTRAEGER","0340-269X","2363-7153","PLANT SCIENCES","SCIE","498","0.9","Q4","0.23","0"%," 211/273 ","1","Q4","0.9","0.2",
"CALDASIA","CALDASIA","INST CIENCIAS NATURALES, MUSEO HISTORIA NATURAL","0366-5232","2357-3759","PLANT SCIENCES","SCIE","498","0.3","Q4","0.16","95.54"%," 264/273 ","0.5","Q4","0.3","0.2",
"Plant Nano Biology","PLANT NANO BIOL","ELSEVIER","N/A","2773-1111","PLANT SCIENCES","ESCI","477","7.7","Q1","1.34","99.17"%," 14/273 ","7.7","Q1","6.6","1.3",
"Journal of Cotton Research","J COTTON RES","SPRINGERNATURE","2096-5044","2523-3254","PLANT SCIENCES","ESCI","477","2.4","Q2","0.6","100"%," 99/273 ","3.2","Q2","2.2","0.9",
"Czech Journal of Genetics and Plant Breeding","CZECH J GENET PLANT","CZECH ACADEMY AGRICULTURAL SCIENCES","1212-1975","1805-9325","PLANT SCIENCES","SCIE","476","1.8","Q2","0.4","100"%," 127/273 ","1.3","Q3","1.8","0.8",
"ANALES DEL JARDIN BOTANICO DE MADRID","AN JARDIN BOT MADRID","CONSEJO SUPERIOR INVESTIGACIONES CIENTIFICAS-CSIC","0211-1322","1988-3196","PLANT SCIENCES","SCIE","470","0.3","Q4","0.14","100"%," 264/273 ","0.5","Q4","0.3","0.2",
"ACTA AGROBOTANICA","ACTA AGROBOT","POLSKIE TOWARZYSTWO BOTANICZNE","0065-0951","2300-357X","PLANT SCIENCES","ESCI","469","1.3","Q3","0.37","98.39"%," 174/273 ","1.4","Q3","0.9","0.2",
"Australasian Plant Disease Notes","AUSTRALAS PLANT DIS","SPRINGER","1833-928X","1833-928X","PLANT SCIENCES","ESCI","458","0.7","Q4","0.21","22.12"%," 231/273 ","0.7","Q4","0.6","0.2",
"Comparative Cytogenetics","COMP CYTOGENET","PENSOFT PUBLISHERS","1993-0771","1993-078X","PLANT SCIENCES","SCIE","450","0.9","Q4","0.34","93.88"%," 211/273 ","0.9","Q4","0.6","0.5",
"CRYPTOGAMIE ALGOLOGIE","CRYPTOGAMIE ALGOL","ADAC-CRYPTOGAMIE","0181-1568","1776-0984","PLANT SCIENCES","SCIE","435","1.5","Q3","0.47","0"%," 149/273 ","1.1","Q4","1.5","0.8",
"ACTA BIOLOGICA COLOMBIANA","ACTA BIOL COLOMB","UNIV NAC COLOMBIA, FAC CIENCIAS, DEPT BIOL","0120-548X","1900-1649","PLANT SCIENCES","SCIE","434","0.4","Q4","0.17","93.83"%," 259/273 ","0.5","Q4","0.4","0.1",
"ACTA BIOLOGICA CRACOVIENSIA SERIES BOTANICA","ACTA BIOL CRACOV BOT","POLSKA AKAD NAUK, POLISH ACAD SCIENCES, PAS BRANCH CRACOW","0001-5296","1898-0295","PLANT SCIENCES","SCIE","426","0.4","Q4","0.15","100"%," 259/273 ","0.8","Q4","0.4","<0.1",
