"Journal Data Filtered By:  Selected Categories: ECOLOGY Selected Editions: SCIE Selected JCR Year: 2021 Selected Category Schema: WOS Selected Open Access: N Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2021 JIF,JIF Quartile,2021 JCI,% of OA Gold,JIF Rank,5 Year JIF,JIF Without Self Cites,Immediacy Index,JCI Rank,JCI Percentile,Eigenfactor,Normalized Eigenfactor,Article Influence Score,JIF Percentile,AIS Quartile,Citable Items,% of Articles in Citable items,Cited Half-Life,Citing Half-Life,Total Articles
"INTERNATIONAL JOURNAL OF SUSTAINABLE DEVELOPMENT AND WORLD ECOLOGY","INT J SUST DEV WORLD","1350-4509","1745-2627","ECOLOGY - SCIE","3,151","4.87","Q1","0.83","10.86"%," 40/173 ","4.481","4.467","1.519"," 67/189 ","64.81","0.002","0.439","0.627","77.17","Q3","52","94.23"%,"5.7","6","49",
"EUROPEAN JOURNAL OF WILDLIFE RESEARCH","EUR J WILDLIFE RES","1612-4642","1439-0574","ECOLOGY - SCIE","3,114","2.249","Q3","0.79","24.16"%," 107/173 ","2.326","2.112","0.436"," 74/189 ","61.11","0.002","0.466","0.495","38.44","Q3","101","99.01"%,"8","11.1","100",
"PERSPECTIVES IN PLANT ECOLOGY EVOLUTION AND SYSTEMATICS","PERSPECT PLANT ECOL","1433-8319","1433-8319","ECOLOGY - SCIE","3,073","3.842","Q2","0.86","5.83"%," 60/173 ","4.106","3.579","0.815"," 63/189 ","66.93","0.002","0.434","0.989","65.61","Q2","27","88.89"%,"9.5","10.7","24",
"PEDOBIOLOGIA","PEDOBIOLOGIA","0031-4056","1873-1511","ECOLOGY - SCIE","3,011","2.128","Q3","0.5","6.06"%," 118/173 ","3.179","1.974","0.444"," 115/189 ","39.42","0.001","0.215","0.612","32.08","Q3","54","100"%,"14.5","10.6","54",
"APPLIED VEGETATION SCIENCE","APPL VEG SCI","1402-2001","1654-109X","ECOLOGY - SCIE","3,010","3.431","Q2","1.03","23.79"%," 68/173 ","3.905","3.115","0.461"," 44/189 ","76.98","0.002","0.49","0.764","60.98","Q2","76","100"%,"7.1","11.4","76",
"AoB Plants","AOB PLANTS","2041-2851","2041-2851","ECOLOGY - SCIE","2,973","3.138","Q2","0.78","100"%," 79/173 ","3.472","3.031","0.423"," 77/189 ","59.52","0.003","0.612","0.744","54.62","Q2","71","94.37"%,"6.1","11.2","67",
"APPLIED ECOLOGY AND ENVIRONMENTAL RESEARCH","APPL ECOL ENV RES","1589-1623","1785-0037","ECOLOGY - SCIE","2,896","0.816","Q4","0.17","99.68"%," 159/173 ","0.896","0.781","0.131"," 168/189 ","11.38","0.003","0.648","0.123","8.38","Q4","313","97.44"%,"3.2","9.8","305",
"Advances in Ecological Research","ADV ECOL RES","0065-2504","2163-582X","ECOLOGY - SCIE","2,777","5.182","Q1","0.72","0"%," 36/173 ","7.893","4.788","4.429"," 84/189 ","55.82","0.001","0.32","2.101","79.48","Q1","7","0"%,"21.2","7.9","0",
"Regional Studies in Marine Science","REG STUD MAR SCI","2352-4855","2352-4855","ECOLOGY - SCIE","2,703","2.166","Q3","0.56","4.03"%," 116/173 ","2.24","2.002","0.5"," 109/189 ","42.59","0.004","0.855","0.405","33.24","Q4","534","98.13"%,"2.4","12","524",
"AFRICAN JOURNAL OF ECOLOGY","AFR J ECOL","0141-6707","1365-2028","ECOLOGY - SCIE","2,663","0.923","Q4","0.26","7.05"%," 156/173 ","1.18","0.86","0.378"," 157/189 ","17.2","0.001","0.277","0.267","10.12","Q4","90","97.78"%,"13.2","11.5","88",
"JOURNAL FOR NATURE CONSERVATION","J NAT CONSERV","1617-1381","1618-1093","ECOLOGY - SCIE","2,646","2.575","Q3","0.69","16.77"%," 98/173 ","3.146","2.456","0.577"," 87/189 ","54.23","0.003","0.537","0.657","43.64","Q3","123","95.93"%,"5.9","9.5","118",
"Journal of Plant Ecology","J PLANT ECOL","1752-9921","1752-993X","ECOLOGY - SCIE","2,639","1.78","Q4","0.57","8.42"%," 133/173 ","2.674","1.707","0.617"," 107/189 ","43.65","0.002","0.519","0.563","23.41","Q3","94","97.87"%,"6.2","10","92",
"Freshwater Science","FRESHW SCI","2161-9549","2161-9565","ECOLOGY - SCIE","2,547","2.353","Q3","0.63","13.61"%," 106/173 ","2.86","2.281","0.942"," 96/189 ","49.47","0.002","0.516","0.648","39.02","Q3","52","98.08"%,"6.3","10.3","51",
"Conservation Physiology","CONSERV PHYSIOL","2051-1434","2051-1434","ECOLOGY - SCIE","2,485","3.252","Q2","0.8","98.48"%," 72/173 ","3.785","2.946","0.738"," 72/189 ","62.17","0.003","0.745","0.848","58.67","Q2","107","92.52"%,"4.5","10.2","99",
"Ecological Complexity","ECOL COMPLEX","1476-945X","1476-9840","ECOLOGY - SCIE","2,449","2.969","Q2","0.54","7.24"%," 83/173 ","2.593","2.867","0.944"," 110/189 ","42.06","0.001","0.305","0.546","52.31","Q3","54","100"%,"8.5","9.3","54",
"AQUATIC ECOLOGY","AQUAT ECOL","1386-2588","1573-5125","ECOLOGY - SCIE","2,420","2.218","Q3","0.6","14.8"%," 110/173 ","2.844","2.099","0.574"," 100/189 ","47.35","0.001","0.294","0.553","36.71","Q3","108","99.07"%,"10.9","11.8","107",
"WILDLIFE BIOLOGY","WILDLIFE BIOL","0909-6396","1903-220X","ECOLOGY - SCIE","2,135","2.242","Q3","0.67","96.07"%," 108/173 ","2.067","2.153","0.37"," 90/189 ","52.65","0.001","0.249","0.483","37.86","Q3","54","100"%,"11.3","11.5","54",
"ECOSCIENCE","ECOSCIENCE","1195-6860","2376-7626","ECOLOGY - SCIE","2,087","1.344","Q4","0.4","13.86"%," 142/173 ","1.526","1.295","0.55"," 137/189 ","27.78","0","0.065","0.282","18.21","Q4","40","97.5"%,"16.1","11.2","39",
"ACTA AMAZONICA","ACTA AMAZON","0044-5967","1809-4392","ECOLOGY - SCIE","1,996","1.091","Q4","0.41","100"%," 148/173 ","1.479","1.04","0.239"," 136/189 ","28.31","0.001","0.164","0.333","14.74","Q4","46","97.83"%,"13.4","9.5","45",
"BMC ECOLOGY","BMC ECOL","N/A","1472-6785","ECOLOGY - SCIE","1,994","3.368","Q2","0.71","99.12"%," 70/173 ","3.431","3.368","N/A"," 85/189 ","55.29","0.002","0.421","0.77","59.83","Q2","N/A","N/A","6.7","N/A","N/A",
"Marine Biology Research","MAR BIOL RES","1745-1000","1745-1019","ECOLOGY - SCIE","1,923","1.609","Q4","0.39","5.56"%," 138/173 ","1.782","1.533","0.214"," 140/189 ","26.19","0.001","0.301","0.414","20.52","Q4","70","98.57"%,"8","14.5","69",
"POLAR RESEARCH","POLAR RES-SWEDEN","0800-0395","1751-8369","ECOLOGY - SCIE","1,896","1.847","Q3","0.43","98.97"%," 127/173 ","2.124","1.722","0.52"," 131/189 ","30.95","0.001","0.214","0.547","26.88","Q3","25","88"%,"11.1","12.7","22",
"CHEMISTRY AND ECOLOGY","CHEM ECOL","0275-7540","1029-0370","ECOLOGY - SCIE","1,878","2.381","Q3","0.45","0.56"%," 103/173 ","2.064","2.328","0.279"," 125/189 ","34.13","0.001","0.184","0.277","40.75","Q4","43","97.67"%,"8.3","9.7","42",
"Aquatic Invasions","AQUAT INVASIONS","1798-6540","1818-5487","ECOLOGY - SCIE","1,852","2.651","Q3","0.74","100"%," 96/173 ","2.744","2.542","1.103"," 80/189 ","57.94","0.001","0.259","0.594","44.8","Q3","39","94.87"%,"7.8","12.6","37",
"International Journal for Parasitology-Parasites and Wildlife","INT J PARASITOL-PAR","2213-2244","2213-2244","ECOLOGY - SCIE","1,791","2.773","Q3","0.68","100"%," 91/173 ","2.882","2.55","0.496"," 88/189 ","53.7","0.002","0.445","0.55","47.69","Q3","133","99.25"%,"3.9","11.2","132",
"ANNALES ZOOLOGICI FENNICI","ANN ZOOL FENN","0003-455X","1797-2450","ECOLOGY - SCIE","1,764","1.05","Q4","0.39","0"%," 149/173 ","0.982","1.025","0.455"," 140/189 ","26.19","0","0.055","0.243","14.16","Q4","33","100"%,"18.5","16.8","33",
"POPULATION ECOLOGY","POPUL ECOL","1438-3896","1438-390X","ECOLOGY - SCIE","1,577","2.367","Q3","0.48","24.04"%," 104/173 ","2.309","2.241","1.04"," 120/189 ","36.77","0.001","0.257","0.662","40.17","Q3","25","92"%,"9.1","11.8","23",
"REVISTA CHILENA DE HISTORIA NATURAL","REV CHIL HIST NAT","0716-078X","0717-6317","ECOLOGY - SCIE","1,574","1.733","Q4","0.48","100"%," 135/173 ","2.022","1.733","0.2"," 120/189 ","36.77","0","0.036","0.398","22.25","Q4","5","80"%,"18.2","11.9","4",
"JOURNAL OF FRESHWATER ECOLOGY","J FRESHWATER ECOL","0270-5060","2156-6941","ECOLOGY - SCIE","1,487","1.634","Q4","0.38","100"%," 137/173 ","1.86","1.549","0.174"," 142/189 ","25.13","0.001","0.154","0.365","21.1","Q4","23","100"%,"12.3","11.3","23",
"NEW ZEALAND JOURNAL OF ECOLOGY","NEW ZEAL J ECOL","0110-6465","1177-7788","ECOLOGY - SCIE","1,409","2.508","Q3","0.44","88.78"%," 100/173 ","2.129","2.111","0.514"," 129/189 ","32.01","0.001","0.164","0.474","42.49","Q3","35","97.14"%,"11.4","11.9","34",
"Movement Ecology","MOV ECOL","2051-3933","2051-3933","ECOLOGY - SCIE","1,385","5.253","Q1","1.02","100"%," 35/173 ","5.313","4.831","0.831"," 46/189 ","75.93","0.002","0.489","1.506","80.06","Q1","59","96.61"%,"4.6","9.5","57",
"RANGELAND JOURNAL","RANGELAND J","1036-9872","1834-7541","ECOLOGY - SCIE","1,349","1.892","Q3","0.4","30.17"%," 126/173 ","1.506","1.53","0.909"," 137/189 ","27.78","0.001","0.125","0.257","27.46","Q4","33","90.91"%,"7.9","11.7","30",
"SOUTHWESTERN NATURALIST","SOUTHWEST NAT","0038-4909","1943-6262","ECOLOGY - SCIE","1,348","0.149","Q4","0.04","0"%," 172/173 ","0.361","0.149","N/A"," 187/189 ","1.32","0","0.047","0.097","0.87","Q4","N/A","N/A","21","N/A","N/A",
"PROCEEDINGS OF THE ACADEMY OF NATURAL SCIENCES OF PHILADELPHIA","P ACAD NAT SCI PHILA","0097-3157","N/A","ECOLOGY - SCIE","1,344","1","Q4","0.49","0"%," 150/173 ","0.941","1","N/A"," 117/189 ","38.36","0","0.017","0.245","13.58","Q4","N/A","N/A","119","N/A","N/A",
"NeoBiota","NEOBIOTA","1619-0033","1314-2488","ECOLOGY - SCIE","1,332","4.225","Q2","1.08","95.63"%," 54/173 ","4.47","3.58","3.206"," 38/189 ","80.16","0.002","0.372","0.915","69.08","Q2","68","95.59"%,"2.4","6.8","65",
"Ecological Processes","ECOL PROCESS","N/A","2192-1709","ECOLOGY - SCIE","1,318","4.394","Q2","0.65","99.43"%," 46/173 ","N/A","4.24","1"," 94/189 ","50.53","0.002","0.329","N/A","73.7","N/A","70","95.71"%,"3.9","9.2","67",
"Fire Ecology","FIRE ECOL","1933-9747","1933-9747","ECOLOGY - SCIE","1,291","5.364","Q1","1.1","100"%," 33/173 ","4.27","5.045","0.939"," 36/189 ","81.22","0.001","0.263","0.92","81.21","Q2","33","87.88"%,"6.2","10.3","29",
"TROPICAL ECOLOGY","TROP ECOL","0564-3295","2661-8982","ECOLOGY - SCIE","1,241","1.333","Q4","0.28","2.07"%," 143/173 ","1.286","1.228","0.354"," 153/189 ","19.31","0.001","0.147","0.225","17.63","Q4","79","97.47"%,"9.2","11.7","77",
"RUSSIAN JOURNAL OF ECOLOGY","RUSS J ECOL+","1067-4136","1608-3334","ECOLOGY - SCIE","1,230","0.741","Q4","0.16","0"%," 162/173 ","0.829","0.657","0.136"," 171/189 ","9.79","0.001","0.13","0.163","6.65","Q4","66","98.48"%,"10.8","12.5","65",
"INTERCIENCIA","INTERCIENCIA","0378-1844","0378-1844","ECOLOGY - SCIE","1,223","0.396","Q4","0.09","0"%," 171/173 ","0.498","0.346","0.127"," 183/189 ","3.44","0","0.102","0.099","1.45","Q4","55","98.18"%,"11.9","8.9","54",
"CHEMOECOLOGY","CHEMOECOLOGY","0937-7409","1423-0445","ECOLOGY - SCIE","1,216","2.169","Q3","0.42","16.09"%," 115/173 ","2.364","2.136","0.429"," 134/189 ","29.37","0.001","0.129","0.523","33.82","Q3","28","92.86"%,"12.3","12.8","26",
"Polar Science","POLAR SCI","1873-9652","1876-4428","ECOLOGY - SCIE","1,199","2.355","Q3","0.52","12.81"%," 105/173 ","2.376","2.116","0.777"," 113/189 ","40.48","0.002","0.34","0.618","39.6","Q3","121","97.52"%,"5.1","10.5","118",
"ECOLOGICAL MANAGEMENT & RESTORATION","ECOL MANAG RESTOR","1442-7001","1442-8903","ECOLOGY - SCIE","1,182","2.211","Q3","0.45","8.8"%," 111/173 ","2.539","1.947","2.265"," 125/189 ","34.13","0.001","0.142","0.497","36.13","Q3","68","89.71"%,"7","9","61",
"Frontiers in Forests and Global Change","FRONT FOR GLOB CHANG","N/A","2624-893X","ECOLOGY - SCIE","1,178","4.332","Q2","1.24","98.84"%," 51/173 ","4.449","4.063","0.638"," 29/189 ","84.92","0.002","0.492","1.035","70.81","Q2","207","88.89"%,"1.9","8.4","184",
"People and Nature","PEOPLE NAT","N/A","2575-8314","ECOLOGY - SCIE","1,165","7.5","Q1","1.6","98.41"%," 13/173 ","7.508","6.885","1.479"," 14/189 ","92.86","0.002","0.485","1.838","92.77","Q1","121","91.74"%,"1.7","6.7","111",
"ECOHYDROLOGY & HYDROBIOLOGY","ECOHYDROL HYDROBIOL","1642-3593","2080-3397","ECOLOGY - SCIE","1,155","2.957","Q2","0.79","4.52"%," 84/173 ","3.1","2.861","1.048"," 74/189 ","61.11","0.001","0.203","0.478","51.73","Q3","62","96.77"%,"4.5","10.7","60",
"Journal of Biological Dynamics","J BIOL DYNAM","1751-3758","1751-3766","ECOLOGY - SCIE","1,134","2.726","Q3","0.62","100"%," 93/173 ","2.703","2.663","0.559"," 97/189 ","48.94","0.001","0.267","0.62","46.53","Q3","34","97.06"%,"5.6","10","33",
"Remote Sensing in Ecology and Conservation","REMOTE SENS ECOL CON","N/A","2056-3485","ECOLOGY - SCIE","1,112","5.787","Q1","1.33","97.06"%," 26/173 ","6.51","5.258","0.787"," 23/189 ","88.1","0.002","0.463","1.489","85.26","Q1","47","97.87"%,"3","6.3","46",
"NATURAL AREAS JOURNAL","NAT AREA J","0885-8608","2162-4399","ECOLOGY - SCIE","1,042","0.945","Q4","0.29","0"%," 154/173 ","1.297","0.904","0.1"," 151/189 ","20.37","0.001","0.11","0.267","11.27","Q4","30","100"%,"10.8","14.6","30",
"SOUTHEASTERN NATURALIST","SOUTHEAST NAT","1528-7092","1938-5412","ECOLOGY - SCIE","983","0.669","Q4","0.14","0"%," 165/173 ","0.711","0.532","0.2"," 177/189 ","6.61","0.001","0.108","0.149","4.91","Q4","85","98.82"%,"9.7","13.8","84",
"Ecosystem Health and Sustainability","ECOSYST HEALTH SUST","2096-4129","2332-8878","ECOLOGY - SCIE","971","4.971","Q1","0.73","100"%," 39/173 ","N/A","4.812","0.633"," 82/189 ","56.88","0.002","0.332","N/A","77.75","N/A","30","86.67"%,"4","7.4","26",
"NORTHEASTERN NATURALIST","NORTHEAST NAT","1092-6194","1938-5307","ECOLOGY - SCIE","967","0.486","Q4","0.16","0"%," 168/173 ","0.848","0.445","0.154"," 171/189 ","9.79","0.001","0.147","0.22","3.18","Q4","65","100"%,"9.3","14.7","65",
"PLANT SPECIES BIOLOGY","PLANT SPEC BIOL","0913-557X","1442-1984","ECOLOGY - SCIE","963","1.821","Q3","0.42","10.53"%," 128/173 ","1.944","1.321","0.744"," 134/189 ","29.37","0","0.101","0.349","26.3","Q4","39","97.44"%,"9.9","13.6","38",
"Theoretical Ecology","THEOR ECOL-NETH","1874-1738","1874-1746","ECOLOGY - SCIE","936","1.798","Q4","0.43","27.56"%," 131/173 ","1.794","1.734","0.515"," 131/189 ","30.95","0.001","0.253","0.61","24.57","Q3","33","100"%,"8.1","13.6","33",
"WILDLIFE MONOGRAPHS","WILDLIFE MONOGR","0084-0173","1938-5455","ECOLOGY - SCIE","926","5.4","Q1","1","62.5"%," 31/173 ","3.294","5","2"," 49/189 ","74.34","0","0.029","0.842","82.37","Q2","3","100"%,"28.3","15.2","3",
"COMPOST SCIENCE & UTILIZATION","COMPOST SCI UTIL","1065-657X","2326-2397","ECOLOGY - SCIE","916","1.188","Q4","0.24","5.71"%," 147/173 ","1.54","1.188","0"," 159/189 ","16.14","0","0.057","0.227","15.32","Q4","3","66.67"%,"15.1","13.2","2",
"COMMUNITY ECOLOGY","COMMUNITY ECOL","1585-8553","1588-2756","ECOLOGY - SCIE","911","1.803","Q3","0.32","20.21"%," 129/173 ","1.725","1.672","0.212"," 147/189 ","22.49","0.001","0.126","0.406","25.72","Q4","33","96.97"%,"10","13.6","32",
"POLISH JOURNAL OF ECOLOGY","POL J ECOL","1505-2249","N/A","ECOLOGY - SCIE","892","0.544","Q4","0.12","0"%," 166/173 ","0.85","0.544","0.3"," 180/189 ","5.03","0","0.057","0.147","4.34","Q4","10","100"%,"10.2","13.3","10",
"POLAR RECORD","POLAR REC","0032-2474","1475-3057","ECOLOGY - SCIE","888","0.962","Q4","0.2","25.89"%," 152/173 ","1.166","0.671","0.333"," 163/189 ","14.02","0.001","0.129","0.311","12.43","Q4","33","96.97"%,"9.6","11.3","32",
"NORTHWEST SCIENCE","NORTHWEST SCI","0029-344X","2161-9859","ECOLOGY - SCIE","840","0.8","Q4","0.18","0"%," 160/173 ","0.953","0.775","0.048"," 166/189 ","12.43","0","0.06","0.229","7.8","Q4","21","100"%,"17.6","16.5","21",
"AFRICAN JOURNAL OF RANGE & FORAGE SCIENCE","AFR J RANGE FOR SCI","1022-0119","1727-9380","ECOLOGY - SCIE","806","1.966","Q3","0.46","10.28"%," 124/173 ","2.184","1.661","0.729"," 123/189 ","35.19","0.001","0.109","0.366","28.61","Q4","48","97.92"%,"7","11.7","47",
"Contemporary Problems of Ecology","CONTEMP PROBL ECOL+","1995-4255","1995-4263","ECOLOGY - SCIE","801","0.732","Q4","0.17","0"%," 163/173 ","0.824","0.66","0.316"," 168/189 ","11.38","0.001","0.129","0.156","6.07","Q4","79","98.73"%,"6.7","14.1","78",
"Animal Biotelemetry","ANIM BIOTELEM","N/A","2050-3385","ECOLOGY - SCIE","799","3.155","Q2","0.64","99.04"%," 77/173 ","N/A","2.862","0.652"," 95/189 ","50","0.001","0.207","N/A","55.78","N/A","46","97.83"%,"5","9.2","45",
"PROCEEDINGS OF THE LINNEAN SOCIETY OF NEW SOUTH WALES","P LINN SOC N S W","0370-047X","N/A","ECOLOGY - SCIE","798","0.409","Q4","0.14","0"%," 170/173 ","0.564","0.409","0"," 177/189 ","6.61","0","0.013","0.159","2.02","Q4","2","100"%,"81.5","N/A","2",
"WESTERN NORTH AMERICAN NATURALIST","WEST N AM NATURALIST","1527-0904","1944-8341","ECOLOGY - SCIE","776","0.484","Q4","0.15","0"%," 169/173 ","0.716","0.432","0.119"," 174/189 ","8.2","0","0.105","0.175","2.6","Q4","59","96.61"%,"11.8","15.3","57",
"VIE ET MILIEU-LIFE AND ENVIRONMENT","VIE MILIEU","0240-8759","N/A","ECOLOGY - SCIE","749","0.534","Q4","0.15","0"%," 167/173 ","0.747","0.534","N/A"," 174/189 ","8.2","0","0.055","0.17","3.76","Q4","N/A","N/A","17.8","N/A","N/A",
"Landscape and Ecological Engineering","LANDSC ECOL ENG","1860-1871","1860-188X","ECOLOGY - SCIE","736","2.147","Q3","0.49","4.8"%," 117/173 ","2.106","2.059","0.368"," 117/189 ","38.36","0","0.098","0.341","32.66","Q4","57","91.23"%,"7.2","10.7","52",
"PHYTOCOENOLOGIA","PHYTOCOENOLOGIA","0340-269X","2363-7153","ECOLOGY - SCIE","679","1.314","Q4","0.45","0"%," 144/173 ","2.085","1.286","0.125"," 125/189 ","34.13","0","0.105","0.489","17.05","Q3","8","100"%,"12.9","14.7","8",
"Plants People Planet","PLANTS PEOPLE PLANET","N/A","2572-2611","ECOLOGY - SCIE","678","5.695","Q1","1.08","96.11"%," 28/173 ","5.695","5.147","1.588"," 38/189 ","80.16","0.001","0.242","1.254","84.1","Q1","85","85.88"%,"1.6","7.5","73",
"Fire-Switzerland","FIRE-BASEL","2571-6255","2571-6255","ECOLOGY - SCIE","676","2.726","Q3","1.01","91.82"%," 93/173 ","3.456","2.46","0.885"," 47/189 ","75.4","0.001","0.256","0.738","46.53","Q2","96","94.79"%,"2.6","8.3","91",
"POLISH POLAR RESEARCH","POL POLAR RES","0138-0338","2081-8262","ECOLOGY - SCIE","655","0.9","Q4","0.3","0"%," 157/173 ","1.223","0.8","0.235"," 149/189 ","21.43","0","0.052","0.25","9.54","Q4","17","100"%,"12.5","14.1","17",
"Ecological Restoration","ECOL RESTOR","1543-4060","1543-4079","ECOLOGY - SCIE","604","1","Q4","0.23","0"%," 150/173 ","1.354","1","1.6"," 160/189 ","15.61","0","0.065","0.283","13.58","Q4","20","100"%,"10","8.8","20",
"Journal of Fish and Wildlife Management","J FISH WILDL MANAG","1944-687X","N/A","ECOLOGY - SCIE","583","0.797","Q4","0.2","97.11"%," 161/173 ","1.095","0.756","0.2"," 163/189 ","14.02","0.001","0.147","0.254","7.23","Q4","50","100"%,"5.5","13.4","50",
"Food Webs","FOOD WEBS","2352-2496","2352-2496","ECOLOGY - SCIE","555","2.2","Q3","0.46","7.69"%," 112/173 ","N/A","1.971","0.471"," 123/189 ","35.19","0.001","0.187","N/A","35.55","N/A","34","94.12"%,"3.8","11.5","32",
"Arctic Science","ARCT SCI","N/A","2368-7460","ECOLOGY - SCIE","446","3.045","Q2","0.54","94.37"%," 81/173 ","2.849","2.955","1.593"," 110/189 ","42.06","0.001","0.195","0.689","53.47","Q2","27","92.59"%,"3.4","12","25",
"Human-Wildlife Interactions","HUM-WILDL INTERACT","1934-4392","1936-8046","ECOLOGY - SCIE","444","1.657","Q4","0.31","0"%," 136/173 ","1.727","1.6","0.3"," 148/189 ","21.96","0.001","0.142","0.455","21.68","Q3","20","100"%,"4.6","10.4","20",
"NATURAL HISTORY","NAT HIST","0028-0712","N/A","ECOLOGY - SCIE","428","0.041","Q4","0","0"%," 173/173 ","0.033","0.041","0.167"," 189/189 ","0.26","0","0.008","0.014","0.29","Q4","18","100"%,"44.2","N/A","18",
"Israel Journal of Ecology & Evolution","ISR J ECOL EVOL","1565-9801","2224-4662","ECOLOGY - SCIE","345","1.463","Q4","0.28","1.64"%," 140/173 ","1.435","1.39","0.2"," 153/189 ","19.31","0","0.058","0.309","19.36","Q4","20","100"%,"9.4","13.8","20",
"Bulletin of the Peabody Museum of Natural History","B PEABODY MUS NAT HI","0079-032X","2162-4135","ECOLOGY - SCIE","328","0.933","Q4","0.22","0"%," 155/173 ","1.833","0.933","1"," 161/189 ","15.08","0","0.044","0.455","10.69","Q3","6","83.33"%,"9.1","28.1","5",
"WEB ECOLOGY","WEB ECOL","2193-3081","1399-1183","ECOLOGY - SCIE","220","2","Q3","0.38","96.15"%," 122/173 ","1.787","2","0.875"," 142/189 ","25.13","0","0.049","0.399","29.77","Q4","8","87.5"%,"5.7","9.2","7",
"African Journal of Wildlife Research","AFR J WILDL RES","2410-7220","2410-8200","ECOLOGY - SCIE","158","1.27","Q4","0.36","0"%," 145/173 ","1.241","1.162","0.211"," 145/189 ","23.54","0","0.053","0.33","16.47","Q4","19","100"%,"4.3","10.3","19",
"Eco mont-Journal on Protected Mountain Areas Research","ECO MONT","2073-106X","2073-1558","ECOLOGY - SCIE","136","0.839","Q4","0.21","98.48"%," 158/173 ","0.84","0.613","0.114"," 162/189 ","14.55","0","0.028","0.146","8.96","Q4","35","97.14"%,"4.8","8.2","34",
"BMC Ecology and Evolution","BMC ECOL EVOL","N/A","2730-7182","ECOLOGY - SCIE","115","N/A","N/A","N/A","99.53"%," N/A ","N/A","N/A","0.521"," N/A ","N/A","0","0.001","N/A","N/A","N/A","211","100"%,"N/A","11","211",

Copyright (c) 2022 Clarivate 
By exporting the selected data; you agree to the data usage policy set forth in the Terms of Use 
